original_audio,folder,start_time,end_time,duration,vocalization_type,label_activity,status
20211120_123624_192.wav,Raw_recordings_Day1_pt2,278.508297,279.939405,1.431108,NOISE,ORD,matched
20211120_123624_192.wav,Raw_recordings_Day1_pt2,280.178454,281.708369,1.529915,ECT,ORD,matched
20211120_123624_192.wav,Raw_recordings_Day1_pt2,285.000874,287.923649,2.922775,ECT,ORD,matched
20211120_123624_192.wav,Raw_recordings_Day1_pt2,291.984299,293.236917,1.252618,W,ORD,matched
20211120_123624_192.wav,Raw_recordings_Day1_pt2,296.350932,297.036206,0.685274,W,ORD,matched
20211120_123624_192.wav,Raw_recordings_Day1_pt2,299.713557,299.981293,0.267736,W,ORD,matched
20211120_124124_192.wav,Raw_recordings_Day1_pt2,0.466508,0.956197,0.489689,FB,ORD,matched
20211120_124124_192.wav,Raw_recordings_Day1_pt2,2.532473,3.665422,1.132949,ECT,ORD,matched
20211120_124124_192.wav,Raw_recordings_Day1_pt2,4.641902,4.879502,0.2376,FB,ORD,matched
20211120_124124_192.wav,Raw_recordings_Day1_pt2,6.52532,7.806044,1.280724,ECT,ORD,matched
20211120_124124_192.wav,Raw_recordings_Day1_pt2,6.835359,7.432258,0.596899,W,ORD,matched
20211120_124124_192.wav,Raw_recordings_Day1_pt2,8.116084,9.225852,1.109768,ECT,ORD,matched
20211120_124124_192.wav,Raw_recordings_Day1_pt2,13.983656,16.058314,2.074658,ECT,ORD,matched
20211120_124124_192.wav,Raw_recordings_Day1_pt2,17.191262,19.013831,1.822569,BPS,ORD,matched
20211120_124124_192.wav,Raw_recordings_Day1_pt2,19.094963,20.679932,1.584969,BPS,ORD,matched
20211120_124124_192.wav,Raw_recordings_Day1_pt2,20.645161,21.711466,1.066305,ECT,ORD,matched
20211120_124124_192.wav,Raw_recordings_Day1_pt2,21.644822,22.989293,1.344471,BPS,ORD,matched
20211120_124124_192.wav,Raw_recordings_Day1_pt2,26.188206,27.634092,1.445886,BPS,ORD,matched
20211120_124124_192.wav,Raw_recordings_Day1_pt2,28.726474,30.58961,1.863136,ECT,ORD,matched
20211120_124124_192.wav,Raw_recordings_Day1_pt2,31.797895,33.32781,1.529915,BPS,ORD,matched
20211120_124124_192.wav,Raw_recordings_Day1_pt2,33.377068,33.869655,0.492587,FB,ORD,matched
20211120_124124_192.wav,Raw_recordings_Day1_pt2,33.88704,35.164867,1.277827,ECT,ORD,matched
20211120_124124_192.wav,Raw_recordings_Day1_pt2,36.425308,38.242083,1.816775,ECT,ORD,matched
20211120_124124_192.wav,Raw_recordings_Day1_pt2,38.549225,40.345716,1.796491,ECT,ORD,matched
20211120_124124_192.wav,Raw_recordings_Day1_pt2,41.669904,42.565252,0.895348,ECT,ORD,matched
20211120_124124_192.wav,Raw_recordings_Day1_pt2,43.785127,44.613831,0.828704,ECT,ORD,matched
20211120_124124_192.wav,Raw_recordings_Day1_pt2,48.971771,49.91348,0.941709,BPS,ORD,matched
20211120_124124_192.wav,Raw_recordings_Day1_pt2,51.54481,53.26017,1.71536,NOISE,ORD,matched
20211120_124124_192.wav,Raw_recordings_Day1_pt2,54.897295,56.496752,1.599457,NOISE,ORD,matched
20211120_124124_192.wav,Raw_recordings_Day1_pt2,56.679298,57.102343,0.423045,BPS,ORD,matched
20211120_124124_192.wav,Raw_recordings_Day1_pt2,57.815144,58.322218,0.507074,BPS,ORD,matched
20211120_124124_192.wav,Raw_recordings_Day1_pt2,60.254895,61.889123,1.634228,ECT,ORD,matched
20211120_124124_192.wav,Raw_recordings_Day1_pt2,64.236152,66.032643,1.796491,BPS,ORD,matched
20211120_124124_192.wav,Raw_recordings_Day1_pt2,71.236672,72.019015,0.782343,BPS,ORD,matched
20211120_124124_192.wav,Raw_recordings_Day1_pt2,71.871239,73.343203,1.471964,ECT,ORD,matched
20211120_124124_192.wav,Raw_recordings_Day1_pt2,73.398257,74.910787,1.51253,BPS,ORD,matched
20211120_124124_192.wav,Raw_recordings_Day1_pt2,76.194409,77.735914,1.541505,ECT,ORD,matched
20211120_124124_192.wav,Raw_recordings_Day1_pt2,80.40747,82.490821,2.083351,NOISE,ORD,matched
20211120_124124_192.wav,Raw_recordings_Day1_pt2,83.959887,86.605365,2.645478,ECT,ORD,matched
20211120_124124_192.wav,Raw_recordings_Day1_pt2,88.549632,90.250504,1.700872,BPS,ORD,matched
20211120_124124_192.wav,Raw_recordings_Day1_pt2,90.264992,90.815529,0.550537,FB,ORD,matched
20211120_124124_192.wav,Raw_recordings_Day1_pt2,94.602649,96.445501,1.842852,NOISE,ORD,matched
20211120_124124_192.wav,Raw_recordings_Day1_pt2,112.816752,114.792892,1.97614,ECT,ORD,matched
20211120_124124_192.wav,Raw_recordings_Day1_pt2,118.10481,118.556831,0.452021,FB,ORD,matched
20211120_124124_192.wav,Raw_recordings_Day1_pt2,122.77279,123.462411,0.689621,FB,ORD,matched
20211120_124124_192.wav,Raw_recordings_Day1_pt2,124.207085,124.650413,0.443328,FB,ORD,matched
20211120_124124_192.wav,Raw_recordings_Day1_pt2,126.244075,127.206067,0.961992,MW,ORD,matched
20211120_124124_192.wav,Raw_recordings_Day1_pt2,126.244075,126.458495,0.21442,W,ORD,matched
20211120_124124_192.wav,Raw_recordings_Day1_pt2,126.933696,127.194477,0.260781,W,ORD,matched
20211120_124124_192.wav,Raw_recordings_Day1_pt2,129.153231,130.268795,1.115564,ECT,ORD,matched
20211120_124124_192.wav,Raw_recordings_Day1_pt2,133.206927,134.516627,1.3097,BPS,ORD,matched
20211120_124124_192.wav,Raw_recordings_Day1_pt2,138.56163,139.381641,0.820011,W,ORD,matched
20211120_124124_192.wav,Raw_recordings_Day1_pt2,139.381641,140.20455,0.822909,BPS,ORD,matched
20211120_124124_192.wav,Raw_recordings_Day1_pt2,140.042286,140.314658,0.272372,W,ORD,matched
20211120_124124_192.wav,Raw_recordings_Day1_pt2,141.760543,142.936955,1.176412,ECT,ORD,matched
20211120_124124_192.wav,Raw_recordings_Day1_pt2,144.417612,144.860939,0.443327,FB,ORD,matched
20211120_124124_192.wav,Raw_recordings_Day1_pt2,144.901505,145.918551,1.017046,ECT,ORD,matched
20211120_124124_192.wav,Raw_recordings_Day1_pt2,146.63425,147.210866,0.576616,FB,ORD,matched
20211120_124124_192.wav,Raw_recordings_Day1_pt2,148.378585,149.812881,1.434296,ECT,ORD,matched
20211120_124124_192.wav,Raw_recordings_Day1_pt2,150.041788,152.710447,2.668659,ECT,ORD,matched
20211120_124124_192.wav,Raw_recordings_Day1_pt2,153.153775,154.411319,1.257544,BPS,ORD,matched
20211120_124124_192.wav,Raw_recordings_Day1_pt2,155.428364,156.126678,0.698314,BPS,ORD,matched
20211120_124124_192.wav,Raw_recordings_Day1_pt2,163.144584,164.048625,0.904041,ECT,ORD,matched
20211120_124124_192.wav,Raw_recordings_Day1_pt2,172.315382,173.19914,0.883758,BPS,ORD,matched
20211120_124124_192.wav,Raw_recordings_Day1_pt2,199.662615,199.943679,0.281064,FB,ORD,matched
20211120_124124_192.wav,Raw_recordings_Day1_pt2,205.104244,206.112598,1.008354,MW,ORD,matched
20211120_124124_192.wav,Raw_recordings_Day1_pt2,205.150606,205.440362,0.289756,W,ORD,matched
20211120_124124_192.wav,Raw_recordings_Day1_pt2,205.165093,207.051409,1.886316,BPS,ORD,matched
20211120_124124_192.wav,Raw_recordings_Day1_pt2,205.770685,206.112598,0.341913,W,ORD,matched
20211120_124124_192.wav,Raw_recordings_Day1_pt2,208.711715,209.010164,0.298449,W,ORD,matched
20211120_124124_192.wav,Raw_recordings_Day1_pt2,208.723305,209.714273,0.990968,MW,ORD,matched
20211120_124124_192.wav,Raw_recordings_Day1_pt2,209.401336,209.728761,0.327425,W,ORD,matched
20211120_124124_192.wav,Raw_recordings_Day1_pt2,213.011703,213.556446,0.544743,FB,ORD,matched
20211120_124124_192.wav,Raw_recordings_Day1_pt2,214.938585,217.543497,2.604912,ECT,ORD,matched
20211120_124124_192.wav,Raw_recordings_Day1_pt2,219.232779,220.339649,1.10687,ECT,ORD,matched
20211120_124124_192.wav,Raw_recordings_Day1_pt2,224.178925,225.717533,1.538608,NOISE,ORD,matched
20211120_124124_192.wav,Raw_recordings_Day1_pt2,225.920362,227.644414,1.724052,NOISE,ORD,matched
20211120_124124_192.wav,Raw_recordings_Day1_pt2,230.513005,231.640158,1.127153,NOISE,ORD,matched
20211120_124124_192.wav,Raw_recordings_Day1_pt2,232.034228,233.312054,1.277826,ECT,ORD,matched
20211120_124124_192.wav,Raw_recordings_Day1_pt2,234.928896,236.253084,1.324188,ECT,ORD,matched
20211120_124124_192.wav,Raw_recordings_Day1_pt2,245.991805,247.886814,1.895009,ECT,ORD,matched
20211120_124124_192.wav,Raw_recordings_Day1_pt2,252.537408,252.867731,0.330323,FB,ORD,matched
20211120_124124_192.wav,Raw_recordings_Day1_pt2,253.128512,254.603373,1.474861,BPS,ORD,matched
20211120_124124_192.wav,Raw_recordings_Day1_pt2,259.511851,260.838936,1.327085,BPS,ORD,matched
20211120_124124_192.wav,Raw_recordings_Day1_pt2,261.824109,265.028817,3.204708,ECT,ORD,matched
20211120_124124_192.wav,Raw_recordings_Day1_pt2,271.061551,272.339377,1.277826,BPS,ORD,matched
20211120_124124_192.wav,Raw_recordings_Day1_pt2,271.922128,272.171319,0.249191,W,ORD,matched
20211120_124124_192.wav,Raw_recordings_Day1_pt2,273.118823,274.689304,1.570481,BPS,ORD,matched
20211120_124124_192.wav,Raw_recordings_Day1_pt2,275.520905,276.775552,1.254647,ECT,ORD,matched
20211120_124124_192.wav,Raw_recordings_Day1_pt2,286.783746,287.7921,1.008354,FB,ORD,matched
20211120_124124_192.wav,Raw_recordings_Day1_pt2,288.160091,289.629157,1.469066,BPS,ORD,matched
20211120_124124_192.wav,Raw_recordings_Day1_pt2,288.325252,289.255371,0.930119,W,ORD,matched
20211120_124124_192.wav,Raw_recordings_Day1_pt2,295.708251,296.652858,0.944607,BPS,ORD,matched
20211120_124124_192.wav,Raw_recordings_Day1_pt2,298.788364,299.521449,0.733085,FB,ORD,matched
20211120_124625_192.wav,Raw_recordings_Day1_pt2,1.21466,2.299509,1.084849,NOISE,unknown,unknown
20211120_124625_192.wav,Raw_recordings_Day1_pt2,2.858932,5.040993,2.182061,NOISE,unknown,unknown
20211120_124625_192.wav,Raw_recordings_Day1_pt2,6.570908,8.416078,1.84517,NOISE,unknown,unknown
20211120_124625_192.wav,Raw_recordings_Day1_pt2,8.762241,10.690861,1.92862,NOISE,unknown,unknown
20211120_124625_192.wav,Raw_recordings_Day1_pt2,15.685493,16.368546,0.683053,BPS,unknown,unknown
20211120_124625_192.wav,Raw_recordings_Day1_pt2,16.782705,18.550607,1.767902,BPS,unknown,unknown
20211120_124625_192.wav,Raw_recordings_Day1_pt2,21.004653,21.304454,0.299801,W,unknown,unknown
20211120_124625_192.wav,Raw_recordings_Day1_pt2,23.066175,25.458406,2.392231,ECT,unknown,unknown
20211120_124625_192.wav,Raw_recordings_Day1_pt2,26.391808,26.635977,0.244169,W,unknown,unknown
20211120_124625_192.wav,Raw_recordings_Day1_pt2,27.714644,27.878453,0.163809,W,unknown,unknown
20211120_124625_192.wav,Raw_recordings_Day1_pt2,28.100986,29.034389,0.933403,CR,unknown,unknown
20211120_124625_192.wav,Raw_recordings_Day1_pt2,30.456128,31.661516,1.205388,BPS,unknown,unknown
20211120_124625_192.wav,Raw_recordings_Day1_pt2,36.356346,36.751961,0.395615,FB,unknown,unknown
20211120_124625_192.wav,Raw_recordings_Day1_pt2,36.853955,37.37938,0.525425,FB,unknown,unknown
20211120_124625_192.wav,Raw_recordings_Day1_pt2,37.37938,38.040798,0.661418,BPS,unknown,unknown
20211120_124625_192.wav,Raw_recordings_Day1_pt2,41.598237,42.942708,1.344471,ECT,unknown,unknown
20211120_124625_192.wav,Raw_recordings_Day1_pt2,44.803332,46.027264,1.223932,NOISE,unknown,unknown
20211120_124625_192.wav,Raw_recordings_Day1_pt2,46.97303,47.779713,0.806683,ECT,unknown,unknown
20211120_124625_192.wav,Raw_recordings_Day1_pt2,52.814524,53.098872,0.284348,W,unknown,unknown
20211120_124625_192.wav,Raw_recordings_Day1_pt2,57.722615,59.187625,1.46501,NOISE,unknown,unknown
20211120_124625_192.wav,Raw_recordings_Day1_pt2,59.858315,61.564402,1.706087,NOISE,unknown,unknown
20211120_124625_192.wav,Raw_recordings_Day1_pt2,62.052739,63.573382,1.520643,ECT,unknown,unknown
20211120_124625_192.wav,Raw_recordings_Day1_pt2,65.45255,66.963921,1.511371,ECT,unknown,unknown
20211120_124625_192.wav,Raw_recordings_Day1_pt2,67.446076,69.01308,1.567004,ECT,unknown,unknown
20211120_124625_192.wav,Raw_recordings_Day1_pt2,70.360641,71.383676,1.023035,ECT,unknown,unknown
20211120_124625_192.wav,Raw_recordings_Day1_pt2,71.547485,72.885774,1.338289,ECT,unknown,unknown
20211120_124625_192.wav,Raw_recordings_Day1_pt2,73.395746,75.599442,2.203696,ECT,unknown,unknown
20211120_124625_192.wav,Raw_recordings_Day1_pt2,75.707617,77.286984,1.579367,ECT,unknown,unknown
20211120_124625_192.wav,Raw_recordings_Day1_pt2,78.959073,80.402448,1.443375,BPS,unknown,unknown
20211120_124625_192.wav,Raw_recordings_Day1_pt2,85.14673,86.315029,1.168299,BPS,unknown,unknown
20211120_124625_192.wav,Raw_recordings_Day1_pt2,88.354916,88.784528,0.429612,FB,unknown,unknown
20211120_124625_192.wav,Raw_recordings_Day1_pt2,89.591211,90.428801,0.83759,ECT,unknown,unknown
20211120_124625_192.wav,Raw_recordings_Day1_pt2,96.730815,97.166609,0.435794,FB,unknown,unknown
20211120_124625_192.wav,Raw_recordings_Day1_pt2,114.879626,116.761885,1.882259,ECT,unknown,unknown
20211120_124625_192.wav,Raw_recordings_Day1_pt2,117.012235,117.982726,0.970491,BPS,unknown,unknown
20211120_124625_192.wav,Raw_recordings_Day1_pt2,122.266489,122.504475,0.237986,W,unknown,unknown
20211120_124625_192.wav,Raw_recordings_Day1_pt2,126.077368,127.913266,1.835898,MW,unknown,unknown
20211120_124625_192.wav,Raw_recordings_Day1_pt2,126.092822,126.426621,0.333799,W,unknown,unknown
20211120_124625_192.wav,Raw_recordings_Day1_pt2,126.698606,127.978172,1.279566,W,unknown,unknown
20211120_124625_192.wav,Raw_recordings_Day1_pt2,128.296518,129.950062,1.653544,BPS,unknown,unknown
20211120_124625_192.wav,Raw_recordings_Day1_pt2,132.122851,132.431925,0.309074,W,unknown,unknown
20211120_124625_192.wav,Raw_recordings_Day1_pt2,134.991055,136.823863,1.832808,W,unknown,unknown
20211120_124625_192.wav,Raw_recordings_Day1_pt2,137.253475,137.624364,0.370889,W,unknown,unknown
20211120_124625_192.wav,Raw_recordings_Day1_pt2,137.880895,139.719884,1.838989,W,unknown,unknown
20211120_124625_192.wav,Raw_recordings_Day1_pt2,141.867946,142.189383,0.321437,FB,unknown,unknown
20211120_124625_192.wav,Raw_recordings_Day1_pt2,144.519799,145.484109,0.96431,ECT,unknown,unknown
20211120_124625_192.wav,Raw_recordings_Day1_pt2,146.86876,147.146926,0.278166,W,unknown,unknown
20211120_124625_192.wav,Raw_recordings_Day1_pt2,147.860887,150.308751,2.447864,MW,unknown,unknown
20211120_124625_192.wav,Raw_recordings_Day1_pt2,147.925792,149.76169,1.835898,W,unknown,unknown
20211120_124625_192.wav,Raw_recordings_Day1_pt2,149.962588,150.253118,0.29053,W,unknown,unknown
20211120_124625_192.wav,Raw_recordings_Day1_pt2,152.070471,152.268278,0.197807,W,unknown,unknown
20211120_124625_192.wav,Raw_recordings_Day1_pt2,153.513846,153.872371,0.358525,W,unknown,unknown
20211120_124625_192.wav,Raw_recordings_Day1_pt2,154.314347,156.020434,1.706087,W,unknown,unknown
20211120_124625_192.wav,Raw_recordings_Day1_pt2,164.013081,165.586267,1.573186,ECT,unknown,unknown
20211120_124625_192.wav,Raw_recordings_Day1_pt2,168.95208,170.061655,1.109575,ECT,unknown,unknown
20211120_124625_192.wav,Raw_recordings_Day1_pt2,171.233044,172.067543,0.834499,BPS,unknown,unknown
20211120_124625_192.wav,Raw_recordings_Day1_pt2,173.211116,173.887988,0.676872,BPS,unknown,unknown
20211120_124625_192.wav,Raw_recordings_Day1_pt2,182.124804,183.497091,1.372287,ECT,unknown,unknown
20211120_124625_192.wav,Raw_recordings_Day1_pt2,182.909851,184.66539,1.755539,W,unknown,unknown
20211120_124625_192.wav,Raw_recordings_Day1_pt2,185.472072,186.142762,0.67069,W,unknown,unknown
20211120_124625_192.wav,Raw_recordings_Day1_pt2,186.532195,188.346458,1.814263,BPS,unknown,unknown
20211120_124625_192.wav,Raw_recordings_Day1_pt2,192.54368,192.967111,0.423431,W,unknown,unknown
20211120_124625_192.wav,Raw_recordings_Day1_pt2,193.585259,194.821554,1.236295,BPS,unknown,unknown
20211120_124625_192.wav,Raw_recordings_Day1_pt2,198.051374,199.488567,1.437193,NOISE,unknown,unknown
20211120_124625_192.wav,Raw_recordings_Day1_pt2,199.652377,201.244106,1.591729,NOISE,unknown,unknown
20211120_124625_192.wav,Raw_recordings_Day1_pt2,214.441556,216.122917,1.681361,BPS,unknown,unknown
20211120_124625_192.wav,Raw_recordings_Day1_pt2,218.848948,221.136094,2.287146,BPS,unknown,unknown
20211120_124625_192.wav,Raw_recordings_Day1_pt2,223.018353,224.375187,1.356834,BPS,unknown,unknown
20211120_124625_192.wav,Raw_recordings_Day1_pt2,224.520451,226.06582,1.545369,BPS,unknown,unknown
20211120_124625_192.wav,Raw_recordings_Day1_pt2,226.421255,227.385565,0.96431,BPS,unknown,unknown
20211120_124625_192.wav,Raw_recordings_Day1_pt2,241.086805,242.329281,1.242476,BPS,unknown,unknown
20211120_124625_192.wav,Raw_recordings_Day1_pt2,242.582722,244.192996,1.610274,W,unknown,unknown
20211120_124625_192.wav,Raw_recordings_Day1_pt2,267.237536,267.472432,0.234896,W,unknown,unknown
20211120_124625_192.wav,Raw_recordings_Day1_pt2,267.25608,268.365655,1.109575,MW,unknown,unknown
20211120_124625_192.wav,Raw_recordings_Day1_pt2,268.068944,268.328566,0.259622,W,unknown,unknown
20211120_124625_192.wav,Raw_recordings_Day1_pt2,269.549407,269.907933,0.358526,W,unknown,unknown
20211120_124625_192.wav,Raw_recordings_Day1_pt2,281.173671,282.564503,1.390832,BPS,unknown,unknown
20211120_125126_192.wav,Raw_recordings_Day1_pt2,0.077751,0.946538,0.868787,ECT,unknown,unknown
20211120_125126_192.wav,Raw_recordings_Day1_pt2,2.893703,3.928134,1.034431,ECT,unknown,unknown
20211120_125126_192.wav,Raw_recordings_Day1_pt2,11.639042,13.079132,1.44009,BPS,unknown,unknown
20211120_125126_192.wav,Raw_recordings_Day1_pt2,13.12984,14.468515,1.338675,BPS,unknown,unknown
20211120_125126_192.wav,Raw_recordings_Day1_pt2,17.446731,17.903098,0.456367,FB,unknown,unknown
20211120_125126_192.wav,Raw_recordings_Day1_pt2,17.903098,18.815831,0.912733,ECT,unknown,unknown
20211120_125126_192.wav,Raw_recordings_Day1_pt2,20.387761,21.577695,1.189934,ECT,unknown,unknown
20211120_125126_192.wav,Raw_recordings_Day1_pt2,22.585082,23.94066,1.355578,W,unknown,unknown
20211120_125126_192.wav,Raw_recordings_Day1_pt2,25.722181,26.47265,0.750469,ECT,unknown,unknown
20211120_125126_192.wav,Raw_recordings_Day1_pt2,27.584833,29.20747,1.622637,ECT,unknown,unknown
20211120_125126_192.wav,Raw_recordings_Day1_pt2,27.676106,27.787663,0.111557,W,unknown,unknown
20211120_125126_192.wav,Raw_recordings_Day1_pt2,38.010277,38.885825,0.875548,W,unknown,unknown
20211120_125126_192.wav,Raw_recordings_Day1_pt2,40.271828,40.941166,0.669338,FB,unknown,unknown
20211120_125126_192.wav,Raw_recordings_Day1_pt2,46.042332,47.796808,1.754476,BPS,unknown,unknown
20211120_125126_192.wav,Raw_recordings_Day1_pt2,48.668976,50.535008,1.866032,W,unknown,unknown
20211120_125126_192.wav,Raw_recordings_Day1_pt2,54.253552,56.031692,1.77814,ECT,unknown,unknown
20211120_125126_192.wav,Raw_recordings_Day1_pt2,56.636801,58.012662,1.375861,ECT,unknown,unknown
20211120_125126_192.wav,Raw_recordings_Day1_pt2,64.743226,66.135989,1.392763,BPS,unknown,unknown
20211120_125126_192.wav,Raw_recordings_Day1_pt2,92.507225,93.521373,1.014148,FB,unknown,unknown
20211120_125126_192.wav,Raw_recordings_Day1_pt2,94.143384,95.55305,1.409666,FB,unknown,unknown
20211120_125126_192.wav,Raw_recordings_Day1_pt2,96.415076,97.655718,1.240642,FB,unknown,unknown
20211120_125126_192.wav,Raw_recordings_Day1_pt2,100.13362,100.931417,0.797797,FB,unknown,unknown
20211120_125126_192.wav,Raw_recordings_Day1_pt2,101.587233,103.740607,2.153374,ECT,unknown,unknown
20211120_125126_192.wav,Raw_recordings_Day1_pt2,107.148146,107.59099,0.442844,FB,unknown,unknown
20211120_125126_192.wav,Raw_recordings_Day1_pt2,112.418336,115.085546,2.66721,ECT,unknown,unknown
20211120_125126_192.wav,Raw_recordings_Day1_pt2,134.104207,135.405697,1.30149,FB,unknown,unknown
20211120_125126_192.wav,Raw_recordings_Day1_pt2,156.351239,158.372775,2.021536,NOISE,unknown,unknown
20211120_125126_192.wav,Raw_recordings_Day1_pt2,213.342992,214.157691,0.814699,W,unknown,unknown
20211120_125126_192.wav,Raw_recordings_Day1_pt2,268.769576,270.84858,2.079004,BPS,unknown,unknown
20211120_125126_192.wav,Raw_recordings_Day1_pt2,287.169606,290.076831,2.907225,ECT,unknown,unknown
20211120_125126_192.wav,Raw_recordings_Day1_pt2,296.320604,296.591043,0.270439,W,unknown,unknown
20211120_125626_192.wav,Raw_recordings_Day1_pt3,1.189934,1.579367,0.389433,W,unknown,unknown
20211120_125626_192.wav,Raw_recordings_Day1_pt3,2.80948,3.134008,0.324528,W,unknown,unknown
20211120_125626_192.wav,Raw_recordings_Day1_pt3,5.640596,5.928035,0.287439,W,unknown,unknown
20211120_125626_192.wav,Raw_recordings_Day1_pt3,7.473404,7.804112,0.330708,W,unknown,unknown
20211120_125626_192.wav,Raw_recordings_Day1_pt3,12.356769,12.545304,0.188535,W,unknown,unknown
20211120_125626_192.wav,Raw_recordings_Day1_pt3,16.272733,17.289586,1.016853,W,unknown,unknown
20211120_125626_192.wav,Raw_recordings_Day1_pt3,17.419397,17.672838,0.253441,W,unknown,unknown
20211120_125626_192.wav,Raw_recordings_Day1_pt3,18.195172,21.517715,3.322543,MW,unknown,unknown
20211120_125626_192.wav,Raw_recordings_Day1_pt3,18.22917,20.377233,2.148063,W,unknown,unknown
20211120_125626_192.wav,Raw_recordings_Day1_pt3,20.40505,20.525588,0.120538,W,unknown,unknown
20211120_125626_192.wav,Raw_recordings_Day1_pt3,20.593585,20.664672,0.071087,W,unknown,unknown
20211120_125626_192.wav,Raw_recordings_Day1_pt3,21.094284,21.394086,0.299802,W,unknown,unknown
20211120_125626_192.wav,Raw_recordings_Day1_pt3,24.018122,25.399682,1.38156,MW,unknown,unknown
20211120_125626_192.wav,Raw_recordings_Day1_pt3,24.030485,24.361194,0.330709,W,unknown,unknown
20211120_125626_192.wav,Raw_recordings_Day1_pt3,24.982432,25.285324,0.302892,W,unknown,unknown
20211120_125626_192.wav,Raw_recordings_Day1_pt3,26.490712,28.079351,1.588639,MW,unknown,unknown
20211120_125626_192.wav,Raw_recordings_Day1_pt3,26.592706,27.665192,1.072486,W,unknown,unknown
20211120_125626_192.wav,Raw_recordings_Day1_pt3,27.767187,28.107168,0.339981,W,unknown,unknown
20211120_125626_192.wav,Raw_recordings_Day1_pt3,29.04057,29.396005,0.355435,W,unknown,unknown
20211120_125626_192.wav,Raw_recordings_Day1_pt3,29.12093,32.171488,3.050558,MW,unknown,unknown
20211120_125626_192.wav,Raw_recordings_Day1_pt3,29.853434,30.134692,0.281258,W,unknown,unknown
20211120_125626_192.wav,Raw_recordings_Day1_pt3,30.147055,30.542669,0.395614,W,unknown,unknown
20211120_125626_192.wav,Raw_recordings_Day1_pt3,30.638482,31.040278,0.401796,W,unknown,unknown
20211120_125626_192.wav,Raw_recordings_Day1_pt3,31.537886,31.825325,0.287439,W,unknown,unknown
20211120_125626_192.wav,Raw_recordings_Day1_pt3,31.825325,32.044767,0.219442,W,unknown,unknown
20211120_125626_192.wav,Raw_recordings_Day1_pt3,36.309985,36.680874,0.370889,W,unknown,unknown
20211120_125626_192.wav,Raw_recordings_Day1_pt3,36.62215,37.435014,0.812864,BPS,unknown,unknown
20211120_125626_192.wav,Raw_recordings_Day1_pt3,37.694636,38.0068,0.312164,W,unknown,unknown
20211120_125626_192.wav,Raw_recordings_Day1_pt3,38.930931,40.497935,1.567004,MW,unknown,unknown
20211120_125626_192.wav,Raw_recordings_Day1_pt3,39.048379,39.403814,0.355435,W,unknown,unknown
20211120_125626_192.wav,Raw_recordings_Day1_pt3,39.508899,40.130137,0.621238,BPS,unknown,unknown
20211120_125626_192.wav,Raw_recordings_Day1_pt3,39.508899,39.740704,0.231805,W,unknown,unknown
20211120_125626_192.wav,Raw_recordings_Day1_pt3,40.161044,40.473209,0.312165,W,unknown,unknown
20211120_125626_192.wav,Raw_recordings_Day1_pt3,40.751375,42.686177,1.934802,MW,unknown,unknown
20211120_125626_192.wav,Raw_recordings_Day1_pt3,40.751375,41.116082,0.364707,W,unknown,unknown
20211120_125626_192.wav,Raw_recordings_Day1_pt3,41.619872,41.913493,0.293621,W,unknown,unknown
20211120_125626_192.wav,Raw_recordings_Day1_pt3,42.000033,42.701631,0.701598,W,unknown,unknown
20211120_125626_192.wav,Raw_recordings_Day1_pt3,46.067444,47.22338,1.155936,W,unknown,unknown
20211120_125626_192.wav,Raw_recordings_Day1_pt3,47.748805,48.895469,1.146664,W,unknown,unknown
20211120_125626_192.wav,Raw_recordings_Day1_pt3,49.272539,50.119401,0.846862,W,unknown,unknown
20211120_125626_192.wav,Raw_recordings_Day1_pt3,49.297265,50.530469,1.233204,MW,unknown,unknown
20211120_125626_192.wav,Raw_recordings_Day1_pt3,50.137945,50.443928,0.305983,W,unknown,unknown
20211120_125626_192.wav,Raw_recordings_Day1_pt3,51.621499,51.91821,0.296711,W,unknown,unknown
20211120_125626_192.wav,Raw_recordings_Day1_pt3,52.700167,56.832483,4.132316,MW,unknown,unknown
20211120_125626_192.wav,Raw_recordings_Day1_pt3,53.472851,53.717019,0.244168,W,unknown,unknown
20211120_125626_192.wav,Raw_recordings_Day1_pt3,54.573154,54.913135,0.339981,W,unknown,unknown
20211120_125626_192.wav,Raw_recordings_Day1_pt3,55.154212,55.491103,0.336891,W,unknown,unknown
20211120_125626_192.wav,Raw_recordings_Day1_pt3,55.664184,55.963986,0.299802,W,unknown,unknown
20211120_125626_192.wav,Raw_recordings_Day1_pt3,56.028891,56.103069,0.074178,W,unknown,unknown
20211120_125626_192.wav,Raw_recordings_Day1_pt3,56.180337,56.266878,0.086541,W,unknown,unknown
20211120_125626_192.wav,Raw_recordings_Day1_pt3,56.217426,56.572861,0.355435,W,unknown,unknown
20211120_125626_192.wav,Raw_recordings_Day1_pt3,56.671765,56.752124,0.080359,W,unknown,unknown
20211120_125626_192.wav,Raw_recordings_Day1_pt3,57.500082,59.910858,2.410776,MW,unknown,unknown
20211120_125626_192.wav,Raw_recordings_Day1_pt3,57.500082,59.25253,1.752448,W,unknown,unknown
20211120_125626_192.wav,Raw_recordings_Day1_pt3,59.233986,59.808863,0.574877,W,unknown,unknown
20211120_125626_192.wav,Raw_recordings_Day1_pt3,63.341576,64.920943,1.579367,NOISE,unknown,unknown
20211120_125626_192.wav,Raw_recordings_Day1_pt3,65.298013,66.358136,1.060123,BPS,unknown,unknown
